docID	semanticType	characterSpan
essay295	value	499:559
essay295	value	1701:1741
essay295	hypothetical_instance	1783:1932
essay295	value	2098:2161
essay295	hypothetical_instance	1947:2090
essay295	hypothetical_instance	699:858
essay295	common_ground	873:997
essay295	common_ground	999:1085
essay295	real_example	1093:1264
essay295	fact	602:681
essay295	statistics	1351:1453
essay295	common_ground	1468:1533
essay295	hypothetical_instance	1545:1620
essay295	hypothetical_instance	1622:1679
essay295	value	1289:1349
essay296	value	1865:1914
essay296	value	1916:1991
essay296	value	505:549
essay296	common_ground	666:704
essay296	common_ground	712:793
essay296	statistics	795:821
essay296	real_example	837:887
essay296	real_example	898:999
essay296	real_example	1011:1074
essay296	real_example	1083:1159
essay296	value	622:655
essay296	real_example	1270:1316
essay296	real_example	1213:1268
essay296	real_example	1326:1372
essay296	real_example	1374:1425
essay296	real_example	1427:1484
essay296	statistics	1486:1617
essay296	real_example	1631:1762
essay296	real_example	1764:1854
essay296	value	1168:1200
essay297	policy	277:331
essay297	value	2063:2140
essay297	common_ground	462:525
essay297	hypothetical_instance	535:652
essay297	real_example	667:858
essay297	real_example	868:896
essay297	value	377:460
essay297	value	969:1015
essay297	common_ground	906:967
essay297	common_ground	1026:1104
essay297	common_ground	1106:1217
essay297	value	1522:1539
essay297	common_ground	1226:1390
essay297	common_ground	1392:1510
essay297	real_example	1585:1833
essay297	value	1856:1930
essay297	common_ground	1936:1995
essay298	value	327:406
essay298	value	2017:2056
essay298	value	1863:1904
essay298	real_example	1918:1994
essay298	common_ground	546:639
essay298	real_example	654:727
essay298	real_example	785:820
essay298	real_example	729:772
essay298	real_example	822:883
essay298	real_example	885:969
essay298	real_example	981:1005
essay298	real_example	1007:1089
essay298	real_example	1091:1141
essay298	real_example	1143:1228
essay298	fact	460:544
essay298	value	1253:1326
essay298	common_ground	1674:1761
essay298	real_example	1499:1564
essay298	real_example	1576:1656
essay299	value	354:420
essay299	value	1648:1720
essay299	value	1722:1816
essay299	common_ground	666:750
essay299	value	756:840
essay299	real_example	855:987
essay299	fact	519:605
essay299	common_ground	609:664
essay299	value	1184:1237
essay299	common_ground	1094:1178
essay299	real_example	997:1092
essay299	common_ground	1245:1341
essay299	common_ground	1472:1635
essay299	value	1350:1470
essay300	value	509:595
essay300	policy	2332:2418
essay300	common_ground	2129:2320
essay300	fact	2038:2124
essay300	value	606:682
essay300	value	1439:1509
essay300	statistics	684:801
essay300	statistics	812:969
essay300	statistics	971:1146
essay300	common_ground	1153:1317
essay300	real_example	1533:1604
essay300	real_example	1606:1768
essay300	real_example	1770:1871
essay300	real_example	1873:2036
essay301	policy	483:524
essay301	policy	1631:1653
essay301	value	1698:1962
essay301	real_example	603:686
essay301	hypothetical_instance	688:810
essay301	value	536:588
essay301	real_example	881:975
essay301	real_example	986:1058
essay301	real_example	1067:1095
essay301	real_example	1097:1225
essay301	value	823:879
essay301	value	1366:1406
essay301	hypothetical_instance	1408:1517
essay301	hypothetical_instance	1519:1555
essay301	hypothetical_instance	1564:1596
essay301	common_ground	1252:1349
essay301	value	1658:1696
essay302	value	300:346
essay302	fact	368:522
essay302	real_example	925:1002
essay302	real_example	890:920
essay302	real_example	766:855
essay302	value	595:753
essay302	common_ground	531:593
essay302	fact	1082:1192
essay302	common_ground	1017:1080
essay302	real_example	1194:1318
essay302	real_example	1320:1355
essay302	real_example	1359:1376
essay302	value	1462:1622
essay302	common_ground	1388:1460
essay302	real_example	1638:1725
essay302	hypothetical_instance	1727:1792
essay302	policy	1863:1919
essay303	value	420:470
essay303	value	480:536
essay303	hypothetical_instance	625:739
essay303	statistics	741:806
essay303	statistics	816:849
essay303	real_example	865:935
essay303	real_example	937:1047
essay303	value	545:623
essay303	hypothetical_instance	1122:1198
essay303	hypothetical_instance	1200:1279
essay303	value	1062:1120
essay303	hypothetical_instance	1281:1378
essay303	real_example	1393:1463
essay303	real_example	1473:1526
essay303	hypothetical_instance	1557:1678
essay303	hypothetical_instance	1680:1771
essay303	fact	1785:1852
essay303	common_ground	1537:1555
essay303	real_example	1869:1921
essay303	real_example	1931:1971
essay303	value	2037:2139
essay304	policy	394:456
essay304	policy	1809:1966
essay304	hypothetical_instance	557:660
essay304	common_ground	662:795
essay304	real_example	812:913
essay304	hypothetical_instance	915:1044
essay304	hypothetical_instance	1059:1141
essay304	value	492:555
essay304	common_ground	1223:1356
essay304	common_ground	1358:1423
essay304	common_ground	1432:1500
essay304	testimony	1515:1651
essay304	statistics	1653:1743
essay304	value	1156:1221
essay305	fact	294:383
essay305	policy	418:470
essay305	real_example	551:659
essay305	real_example	670:741
essay305	fact	816:877
essay305	common_ground	777:814
essay305	fact	889:977
essay305	common_ground	992:1130
essay305	value	1141:1209
essay305	hypothetical_instance	1211:1332
essay305	value	487:535
essay305	real_example	743:767
essay305	value	1665:1820
essay305	statistics	1413:1523
essay305	common_ground	1525:1565
essay305	fact	1574:1645
essay305	hypothetical_instance	1832:1912
essay305	common_ground	1348:1402
essay305	value	2242:2335
essay305	value	1939:1996
essay305	statistics	1998:2070
essay305	fact	2072:2149
essay305	fact	2151:2208
essay306	value	366:399
essay306	value	303:364
essay306	common_ground	591:684
essay306	hypothetical_instance	701:846
essay306	value	461:589
essay306	real_example	896:1050
essay306	real_example	1052:1147
essay306	real_example	1163:1295
essay306	value	856:894
essay306	common_ground	1390:1559
essay306	common_ground	1575:1691
essay306	common_ground	1706:1837
essay306	common_ground	1853:1897
essay306	value	1325:1375
essay306	value	1985:2044
essay306	value	2046:2099
essay307	value	365:413
essay307	value	1428:1688
essay307	statistics	565:661
essay307	common_ground	663:758
essay307	common_ground	773:883
essay307	fact	457:563
essay307	common_ground	987:1104
essay307	value	909:985
essay307	statistics	1106:1241
essay307	common_ground	1257:1398
essay308	value	214:280
essay308	value	282:406
essay308	common_ground	740:789
essay308	real_example	454:592
essay308	real_example	594:672
essay308	value	674:738
essay308	real_example	854:888
essay308	real_example	893:923
essay308	real_example	925:980
essay308	real_example	982:1020
essay308	real_example	1022:1073
essay308	real_example	819:852
essay308	fact	791:810
essay308	real_example	1112:1269
essay308	real_example	1271:1297
essay308	real_example	1301:1336
essay308	value	1075:1110
essay308	value	1374:1433
essay308	fact	1435:1490
essay308	hypothetical_instance	1495:1619
essay309	value	261:317
essay309	fact	1840:1907
essay309	hypothetical_instance	1998:2080
essay309	fact	1922:1989
essay309	common_ground	463:637
essay309	common_ground	639:723
essay309	hypothetical_instance	738:933
essay309	common_ground	337:447
essay309	value	1770:1817
essay309	value	943:992
essay309	statistics	1082:1232
essay309	statistics	1234:1363
essay309	statistics	1378:1461
essay309	statistics	1476:1543
essay309	common_ground	1545:1647
essay309	fact	1014:1067
essay310	value	357:517
essay310	value	227:281
essay310	policy	1955:1996
essay310	value	1998:2135
essay310	common_ground	596:722
essay310	hypothetical_instance	724:827
essay310	real_example	842:883
essay310	real_example	885:945
essay310	real_example	947:1036
essay310	fact	534:594
essay310	hypothetical_instance	1151:1218
essay310	real_example	1220:1267
essay310	real_example	1290:1335
essay310	real_example	1337:1389
essay310	fact	1056:1108
essay310	real_example	1117:1149
essay310	statistics	1391:1423
essay310	hypothetical_instance	1501:1634
essay310	hypothetical_instance	1636:1729
essay310	hypothetical_instance	1731:1799
essay310	hypothetical_instance	1801:1893
essay310	fact	1445:1499
essay311	fact	400:482
essay311	policy	2121:2215
essay311	value	2224:2359
essay311	real_example	637:661
essay311	real_example	671:722
essay311	fact	537:602
essay311	real_example	724:786
essay311	real_example	788:861
essay311	hypothetical_instance	863:1025
essay311	real_example	1027:1115
essay311	real_example	1117:1180
essay311	real_example	1182:1241
essay311	value	1874:2023
essay311	common_ground	2029:2107
essay311	fact	1253:1392
essay311	hypothetical_instance	1394:1489
essay311	hypothetical_instance	1491:1545
essay311	hypothetical_instance	1552:1600
essay311	hypothetical_instance	1602:1639
essay311	hypothetical_instance	1653:1698
essay311	hypothetical_instance	1700:1780
essay311	hypothetical_instance	1782:1860
essay312	policy	358:481
essay312	value	277:305
essay312	common_ground	316:356
essay312	common_ground	609:699
essay312	common_ground	701:798
essay312	hypothetical_instance	800:859
essay312	hypothetical_instance	867:940
essay312	hypothetical_instance	958:1024
essay312	hypothetical_instance	1028:1073
essay312	hypothetical_instance	1081:1143
essay312	real_example	1145:1217
essay312	real_example	1227:1312
essay312	real_example	1314:1347
essay312	real_example	1358:1445
essay312	policy	530:599
essay312	value	1526:1612
essay312	common_ground	1456:1524
essay312	common_ground	1777:1857
essay312	hypothetical_instance	1859:1902
essay312	real_example	1904:1965
essay312	real_example	1967:2031
essay312	real_example	2033:2103
essay312	real_example	2121:2202
essay312	policy	2365:2409
essay312	fact	2239:2340
essay313	policy	354:394
essay313	common_ground	602:655
essay313	common_ground	574:593
essay313	real_example	720:816
essay313	real_example	818:855
essay313	real_example	864:900
essay313	real_example	908:947
essay313	real_example	949:1037
essay313	real_example	1057:1090
essay313	common_ground	1092:1124
essay313	fact	425:481
essay313	common_ground	483:572
essay313	statistics	1190:1251
essay313	testimony	1253:1339
essay313	real_example	1341:1393
essay313	real_example	1470:1517
essay313	real_example	1408:1455
essay313	real_example	1526:1562
essay313	real_example	1574:1681
essay313	value	1136:1175
essay313	value	1724:1770
essay313	value	1822:1884
essay314	value	2388:2441
essay314	value	2448:2506
essay314	value	2340:2386
essay314	value	431:486
essay314	value	357:420
essay314	value	499:568
essay314	common_ground	570:637
essay314	hypothetical_instance	639:820
essay314	hypothetical_instance	832:890
essay314	common_ground	892:991
essay314	hypothetical_instance	1003:1090
essay314	hypothetical_instance	1096:1186
essay314	hypothetical_instance	1544:1613
essay314	hypothetical_instance	1620:1707
essay314	hypothetical_instance	1709:1802
essay314	value	1346:1542
essay314	common_ground	1198:1344
essay314	hypothetical_instance	2013:2144
essay314	hypothetical_instance	2169:2317
essay314	fact	1867:1912
essay314	common_ground	1928:2011
essay315	value	429:481
essay315	value	605:743
essay315	common_ground	745:889
essay315	real_example	891:1048
essay315	value	1111:1296
essay315	value	1298:1435
essay315	value	1637:1760
essay315	common_ground	1766:1825
essay315	common_ground	1475:1611
essay315	value	1845:1875
essay315	value	1957:2060
essay316	policy	268:424
essay316	fact	1833:1908
essay316	hypothetical_instance	583:712
essay316	hypothetical_instance	720:920
essay316	hypothetical_instance	930:1041
essay316	common_ground	1047:1111
essay316	common_ground	1121:1241
essay316	fact	426:493
essay316	hypothetical_instance	495:581
essay316	value	1279:1342
essay316	common_ground	1365:1431
essay316	common_ground	1433:1610
essay316	common_ground	1626:1682
essay316	common_ground	1690:1788
essay317	value	266:366
essay317	value	541:648
essay317	common_ground	464:521
essay317	hypothetical_instance	663:740
essay317	common_ground	746:798
essay317	common_ground	875:922
essay317	common_ground	924:988
essay317	real_example	1007:1074
essay317	real_example	1080:1301
essay317	value	800:873
essay317	real_example	1647:1720
essay317	real_example	1722:1855
essay317	real_example	1857:1982
essay317	real_example	1551:1638
essay317	hypothetical_instance	1373:1549
essay317	value	1303:1371
essay317	value	2063:2166
essay317	value	2168:2245
essay318	policy	470:517
essay318	value	2347:2425
essay318	fact	2196:2258
essay318	fact	791:856
essay318	common_ground	552:652
essay318	common_ground	654:772
essay318	common_ground	886:956
essay318	common_ground	961:990
essay318	common_ground	1076:1170
essay318	value	1327:1389
essay318	common_ground	1172:1325
essay318	hypothetical_instance	1471:1566
essay318	statistics	1391:1465
essay318	common_ground	1857:1973
essay318	common_ground	1991:2064
essay318	value	2078:2178
essay318	policy	1568:1855
essay319	policy	2247:2306
essay319	value	217:282
essay319	fact	2139:2234
essay319	statistics	436:483
essay319	fact	601:653
essay319	statistics	335:426
essay319	hypothetical_instance	494:595
essay319	real_example	655:742
essay319	real_example	744:873
essay319	real_example	888:1058
essay319	real_example	1067:1177
essay319	common_ground	1287:1310
essay319	common_ground	1312:1386
essay319	value	1399:1468
essay319	hypothetical_instance	1480:1738
essay319	value	1751:1814
essay319	common_ground	1188:1268
essay319	fact	1852:1896
essay319	statistics	1908:1964
essay319	common_ground	1969:2002
essay319	common_ground	2004:2122
essay320	value	1432:1541
essay320	value	794:873
essay320	real_example	481:600
essay320	real_example	602:781
essay320	hypothetical_instance	1026:1148
essay320	common_ground	1150:1225
essay320	real_example	1227:1309
essay320	real_example	1311:1392
essay320	fact	897:1008
essay321	value	281:314
essay321	hypothetical_instance	418:469
essay321	hypothetical_instance	473:556
essay321	hypothetical_instance	558:604
essay321	hypothetical_instance	619:663
essay321	real_example	674:747
essay321	value	360:416
essay321	fact	996:1029
essay321	hypothetical_instance	911:983
essay321	real_example	1039:1076
essay321	common_ground	1128:1191
essay321	common_ground	760:820
essay321	common_ground	822:909
essay321	fact	1231:1279
essay321	fact	1281:1387
essay322	fact	222:278
essay322	fact	293:351
essay322	policy	1414:1463
essay322	value	1465:1527
essay322	fact	1539:1639
essay322	value	354:511
essay322	common_ground	513:592
essay322	common_ground	594:663
essay322	common_ground	665:729
essay322	common_ground	731:843
essay322	common_ground	864:955
essay322	common_ground	1161:1259
essay322	statistics	1058:1148
essay322	value	958:1056
essay322	common_ground	1261:1384
essay322	policy	92:220
essay323	value	243:302
essay323	common_ground	602:730
essay323	common_ground	454:590
essay323	fact	391:452
essay323	fact	1087:1139
essay323	common_ground	1148:1167
essay323	real_example	1182:1288
essay323	common_ground	742:847
essay323	statistics	864:933
essay323	common_ground	943:1062
essay323	value	1382:1573
essay323	common_ground	1317:1369
essay323	real_example	1589:1768
essay323	value	1807:1836
essay324	value	2537:2588
essay324	value	2635:2689
essay324	value	932:994
essay324	common_ground	1002:1078
essay324	common_ground	623:651
essay324	real_example	653:729
essay324	real_example	731:894
essay324	hypothetical_instance	1146:1238
essay324	value	1334:1503
essay324	common_ground	1080:1144
essay324	hypothetical_instance	1529:1648
essay324	hypothetical_instance	1650:1673
essay324	hypothetical_instance	1682:1729
essay324	hypothetical_instance	1249:1284
essay324	hypothetical_instance	1286:1332
essay324	hypothetical_instance	1884:1986
essay324	common_ground	1988:2140
essay324	common_ground	2142:2315
essay324	value	2328:2489
essay324	common_ground	1731:1815
essay324	hypothetical_instance	1817:1882
essay325	value	543:603
essay325	value	354:515
essay325	value	2228:2291
essay325	value	2293:2343
essay325	value	2353:2427
essay325	common_ground	704:821
essay325	common_ground	827:880
essay325	common_ground	985:1051
essay325	fact	617:702
essay325	hypothetical_instance	891:979
essay325	common_ground	1121:1286
essay325	common_ground	1288:1448
essay325	value	1054:1119
essay325	common_ground	1453:1544
essay325	common_ground	1621:1843
essay325	common_ground	1845:2078
essay325	hypothetical_instance	2089:2119
essay325	common_ground	2132:2181
essay325	value	1547:1619
essay326	value	333:431
essay326	value	446:508
essay326	value	1859:1905
essay326	value	1907:1965
essay326	statistics	1980:2049
essay326	statistics	523:590
essay326	real_example	592:704
essay326	real_example	706:829
essay326	real_example	844:942
essay326	real_example	957:1034
essay326	statistics	1036:1108
essay326	fact	1110:1218
essay326	common_ground	1283:1341
essay326	common_ground	1343:1419
essay326	common_ground	1421:1484
essay326	common_ground	1496:1566
essay326	value	1581:1637
essay326	statistics	1639:1747
essay326	statistics	1749:1828
essay326	value	1221:1281
essay327	policy	248:324
essay327	value	326:450
essay327	policy	1787:1870
essay327	value	1583:1768
essay327	statistics	694:773
essay327	statistics	460:551
essay327	statistics	561:692
essay327	statistics	811:902
essay327	value	1060:1108
essay327	hypothetical_instance	1227:1287
essay327	hypothetical_instance	1299:1393
essay327	hypothetical_instance	1395:1487
essay327	fact	1500:1571
essay327	common_ground	1123:1225
essay328	policy	343:379
essay328	fact	398:480
essay328	value	564:685
essay328	hypothetical_instance	700:775
essay328	hypothetical_instance	777:888
essay328	hypothetical_instance	902:991
essay328	testimony	1032:1112
essay328	hypothetical_instance	1224:1263
essay328	hypothetical_instance	1129:1208
essay328	common_ground	483:562
essay328	hypothetical_instance	1486:1514
essay328	hypothetical_instance	1397:1474
essay328	common_ground	1524:1586
essay328	common_ground	1601:1648
essay328	value	1276:1395
essay328	value	1662:1731
essay328	value	1733:1814
essay328	value	1829:1971
essay329	value	382:451
essay329	value	1779:1886
essay329	fact	1692:1777
essay329	value	1601:1678
essay329	common_ground	686:806
essay329	hypothetical_instance	808:891
essay329	common_ground	897:1081
essay329	value	454:525
essay329	common_ground	536:620
essay329	common_ground	626:670
essay329	value	1191:1233
essay329	real_example	1250:1309
essay329	real_example	1311:1422
essay329	statistics	1093:1138
essay329	common_ground	1140:1185
essay329	real_example	1424:1585
essay330	policy	411:467
essay330	value	1828:1988
essay330	real_example	716:822
essay330	real_example	824:876
essay330	fact	572:700
essay330	statistics	502:571
essay330	value	888:965
essay330	real_example	1061:1307
essay330	common_ground	967:1059
essay330	common_ground	1391:1502
essay330	real_example	1517:1604
essay330	real_example	1606:1789
essay330	value	1319:1389
essay331	policy	509:643
essay331	common_ground	759:797
essay331	common_ground	799:861
essay331	common_ground	863:1029
essay331	hypothetical_instance	1044:1166
essay331	common_ground	1176:1291
essay331	value	709:749
essay331	common_ground	1293:1412
essay331	common_ground	1532:1677
essay331	common_ground	1688:1820
essay331	hypothetical_instance	1822:1977
essay331	value	1428:1530
essay331	statistics	2047:2222
essay331	common_ground	2224:2352
essay331	value	1991:2045
essay331	policy	2709:2771
essay331	common_ground	2518:2586
essay331	value	2379:2452
essay331	common_ground	2463:2516
essay331	common_ground	2588:2696
essay332	policy	339:410
essay332	value	649:778
essay332	common_ground	412:461
essay332	statistics	463:525
essay332	hypothetical_instance	530:628
essay332	common_ground	897:994
essay332	common_ground	996:1130
essay332	hypothetical_instance	1132:1301
essay332	value	780:895
essay332	value	1338:1408
essay332	common_ground	1434:1522
essay332	common_ground	1524:1640
essay332	value	1918:2173
essay332	policy	1673:1783
essay332	common_ground	1785:1910
essay333	value	329:369
essay333	value	1540:1678
essay333	fact	505:553
essay333	common_ground	570:628
essay333	common_ground	417:503
essay333	common_ground	630:736
essay333	hypothetical_instance	751:807
essay333	hypothetical_instance	817:843
essay333	common_ground	845:930
essay333	fact	1121:1192
essay333	common_ground	941:1022
essay333	statistics	1024:1104
essay333	hypothetical_instance	1335:1417
essay333	common_ground	1239:1325
essay333	fact	1432:1477
essay334	value	1670:1744
essay334	policy	1746:1809
essay334	value	200:242
essay334	value	244:281
essay334	common_ground	393:555
essay334	common_ground	570:609
essay334	common_ground	619:674
essay334	common_ground	679:737
essay334	hypothetical_instance	739:882
essay334	value	304:336
essay334	common_ground	353:391
essay334	common_ground	991:1057
essay334	hypothetical_instance	1059:1162
essay334	common_ground	1181:1253
essay334	common_ground	1268:1369
essay334	real_example	1375:1516
essay334	hypothetical_instance	1538:1644
essay334	value	894:974
essay335	value	1300:1428
essay335	fact	1213:1270
essay335	hypothetical_instance	1080:1211
essay335	common_ground	919:1025
essay335	fact	695:756
essay335	common_ground	761:904
essay335	value	472:515
essay335	fact	530:635
essay336	policy	1501:1591
essay336	value	799:849
essay336	statistics	686:786
essay336	common_ground	575:668
essay336	value	870:998
essay336	statistics	1000:1151
essay336	statistics	1153:1332
essay336	hypothetical_instance	1334:1484
essay336	common_ground	461:573
essay337	value	392:440
essay337	value	462:535
essay337	statistics	557:695
essay337	common_ground	704:766
essay337	common_ground	778:870
essay337	statistics	1128:1271
essay337	real_example	1005:1112
essay337	real_example	885:1003
essay337	value	1284:1330
essay337	common_ground	1528:1701
essay337	fact	1714:1772
essay337	common_ground	1404:1512
essay337	value	1891:1940
essay337	value	1942:1986
essay338	value	1301:1385
essay338	fact	246:335
essay338	value	1396:1458
essay338	value	346:391
essay338	common_ground	922:978
essay338	common_ground	865:917
essay338	value	1014:1104
essay338	common_ground	1115:1247
essay338	common_ground	775:863
essay338	value	565:752
essay338	common_ground	428:550
essay339	policy	1724:1830
essay339	hypothetical_instance	858:1006
essay339	value	409:507
essay339	common_ground	737:801
essay339	hypothetical_instance	1173:1256
essay339	value	1262:1349
essay339	common_ground	1017:1161
essay339	hypothetical_instance	1373:1476
essay339	value	1571:1692
essay339	hypothetical_instance	1482:1546
essay340	value	197:270
essay340	value	1465:1528
essay340	value	1538:1612
essay340	value	300:374
essay340	common_ground	376:478
essay340	common_ground	480:593
essay340	common_ground	601:770
essay340	common_ground	785:904
essay340	common_ground	989:1065
essay340	real_example	1067:1244
essay340	real_example	1252:1346
essay340	value	1361:1429
essay341	value	338:405
essay341	common_ground	560:601
essay341	common_ground	603:679
essay341	value	407:549
essay341	common_ground	690:805
essay341	common_ground	839:886
essay341	common_ground	888:988
essay341	common_ground	1002:1070
essay341	common_ground	1072:1125
essay341	hypothetical_instance	1127:1258
essay341	value	1320:1411
essay341	common_ground	1434:1504
essay341	common_ground	1535:1605
essay341	policy	1617:1799
essay341	value	1813:1936
essay342	policy	1859:1992
essay342	value	1626:1713
essay342	hypothetical_instance	1719:1829
essay342	hypothetical_instance	960:1042
essay342	value	405:655
essay342	statistics	669:769
essay342	hypothetical_instance	775:861
essay342	hypothetical_instance	863:945
essay342	common_ground	1168:1354
essay342	value	1063:1166
essay342	common_ground	1367:1442
essay342	real_example	1457:1596
essay343	value	331:388
essay343	real_example	706:845
essay343	statistics	873:968
essay343	value	573:691
essay343	statistics	424:550
essay343	real_example	1330:1465
essay343	common_ground	1467:1563
essay343	common_ground	1585:1722
essay343	value	1201:1328
essay343	value	990:1189
essay344	fact	403:460
essay344	fact	1871:1963
essay344	fact	1972:1996
essay344	statistics	532:660
essay344	common_ground	668:781
essay344	statistics	796:893
essay344	common_ground	914:1048
essay344	real_example	1050:1194
essay344	real_example	1196:1230
essay344	value	462:513
essay344	hypothetical_instance	1479:1530
essay344	hypothetical_instance	1384:1470
essay344	fact	1542:1607
essay344	common_ground	1616:1657
essay344	common_ground	1659:1683
essay344	common_ground	1251:1369
essay344	value	1702:1856
essay345	policy	521:634
essay345	value	398:504
essay345	policy	1847:2073
essay345	value	2075:2207
essay345	statistics	775:949
essay345	statistics	961:1042
essay345	statistics	1044:1223
essay345	value	691:773
essay345	statistics	1362:1402
essay345	statistics	1406:1462
essay345	real_example	1478:1573
essay345	real_example	1575:1723
essay345	real_example	1725:1827
essay345	fact	1235:1357
essay346	value	235:345
essay346	value	1161:1229
essay346	value	1252:1286
essay346	hypothetical_instance	416:501
essay346	common_ground	347:374
essay346	common_ground	380:414
essay346	value	517:603
essay346	hypothetical_instance	605:675
essay346	value	1067:1144
essay346	statistics	695:787
essay346	common_ground	803:894
essay346	common_ground	901:961
essay346	common_ground	982:1054
essay347	statistics	313:591
essay347	value	208:298
essay347	policy	1691:1771
essay347	value	1893:2074
essay347	statistics	1777:1888
essay347	common_ground	892:1045
essay347	value	756:886
essay347	statistics	606:754
essay347	fact	1112:1169
essay347	common_ground	1171:1233
essay347	common_ground	1056:1110
essay347	statistics	1235:1334
essay347	statistics	1336:1404
essay347	value	1425:1573
essay347	common_ground	1581:1666
essay348	value	1843:1944
essay348	common_ground	340:439
essay348	common_ground	454:548
essay348	common_ground	558:611
essay348	common_ground	613:736
essay348	common_ground	747:791
essay348	common_ground	793:848
essay348	policy	271:335
essay348	value	878:956
essay348	common_ground	970:1066
essay348	common_ground	1084:1147
essay348	statistics	1153:1199
essay348	common_ground	1215:1336
essay348	common_ground	1338:1448
essay348	common_ground	1450:1550
essay348	common_ground	1555:1736
essay349	policy	209:317
essay349	value	344:415
essay349	common_ground	424:472
essay349	hypothetical_instance	497:599
essay349	common_ground	614:650
essay349	common_ground	661:741
essay349	common_ground	808:867
essay349	common_ground	878:942
essay349	common_ground	944:1043
essay349	common_ground	1055:1177
essay349	common_ground	1193:1300
essay349	fact	1313:1362
essay349	common_ground	1373:1506
essay349	value	1532:1595
essay349	value	1616:1666
essay350	fact	423:477
essay350	value	521:632
essay350	real_example	852:953
essay350	real_example	955:1036
essay350	statistics	1038:1123
essay350	common_ground	1125:1268
essay350	fact	1288:1336
essay350	common_ground	634:782
essay350	common_ground	784:837
essay350	hypothetical_instance	1467:1583
essay350	common_ground	1585:1718
essay350	common_ground	1724:1818
essay350	fact	1338:1452
essay350	common_ground	1820:1894
essay350	fact	1909:2040
essay350	fact	2067:2176
essay351	value	141:174
essay351	value	189:268
essay351	value	1318:1385
essay351	value	1390:1512
essay351	statistics	543:690
essay351	value	298:380
essay351	common_ground	391:541
essay351	value	948:1116
essay351	common_ground	808:930
essay351	statistics	1131:1301
essay352	value	343:506
essay352	value	197:304
essay352	value	1822:1852
essay352	value	1043:1087
essay352	common_ground	642:770
essay352	common_ground	508:637
essay352	common_ground	787:935
essay352	common_ground	937:1028
essay352	value	1594:1656
essay352	common_ground	1099:1231
essay352	statistics	1233:1418
essay352	statistics	1434:1581
essay353	value	1322:1455
essay353	statistics	422:478
essay353	statistics	493:531
essay353	statistics	546:609
essay353	common_ground	619:702
essay353	common_ground	719:804
essay353	value	314:410
essay353	common_ground	1033:1059
essay353	value	1070:1198
essay353	common_ground	1214:1305
essay353	value	820:945
essay353	value	957:1023
essay354	fact	76:153
essay354	fact	1490:1548
essay354	fact	178:215
essay354	value	389:445
essay354	common_ground	447:572
essay354	common_ground	729:761
essay354	common_ground	574:712
essay354	statistics	763:886
essay354	value	934:982
essay354	common_ground	993:1103
essay354	statistics	1105:1181
essay354	common_ground	1193:1328
essay354	common_ground	1339:1445
essay355	value	456:548
essay355	value	1870:2000
essay355	common_ground	810:920
essay355	common_ground	966:1077
essay355	hypothetical_instance	707:798
essay355	value	565:705
essay355	common_ground	1116:1199
essay355	hypothetical_instance	1201:1257
essay355	hypothetical_instance	1268:1323
essay355	hypothetical_instance	1338:1385
essay355	hypothetical_instance	1400:1480
essay355	hypothetical_instance	1482:1580
essay355	value	1609:1692
essay356	value	1891:1966
essay356	fact	1977:2011
essay356	hypothetical_instance	2013:2094
essay356	statistics	340:537
essay356	common_ground	539:723
essay356	value	277:338
essay356	common_ground	763:856
essay356	common_ground	947:1115
essay356	common_ground	1117:1264
essay356	common_ground	1281:1380
essay356	value	867:945
essay356	value	1395:1463
essay356	common_ground	1465:1563
essay356	common_ground	1565:1681
essay356	common_ground	1696:1874
essay357	fact	1733:1776
essay357	policy	1778:1843
essay357	fact	1845:1915
essay357	value	1931:1999
essay357	fact	1016:1072
essay357	common_ground	472:576
essay357	common_ground	578:674
essay357	common_ground	690:752
essay357	common_ground	768:886
essay357	common_ground	888:951
essay357	common_ground	958:1003
essay357	statistics	1375:1593
essay357	common_ground	1608:1694
essay357	policy	1085:1190
essay357	statistics	1211:1359
essay357	policy	367:455
essay357	value	296:359
essay358	value	1630:1724
essay358	common_ground	560:613
essay358	hypothetical_instance	635:704
essay358	common_ground	706:771
essay358	common_ground	773:833
essay358	common_ground	835:919
essay358	value	998:1076
essay358	common_ground	921:990
essay358	common_ground	467:549
essay358	common_ground	1230:1351
essay358	common_ground	1353:1389
essay358	common_ground	1391:1497
essay358	fact	1538:1593
essay359	value	97:212
essay359	fact	222:309
essay359	value	1500:1599
essay359	fact	1348:1483
essay359	common_ground	482:538
essay359	common_ground	409:469
essay359	common_ground	622:700
essay359	real_example	715:737
essay359	real_example	744:761
essay359	hypothetical_instance	769:864
essay359	fact	334:398
essay359	common_ground	1033:1132
essay359	common_ground	1245:1335
essay359	common_ground	1147:1237
essay359	fact	886:1017
essay359	common_ground	547:610
essay360	value	1812:1898
essay360	value	1900:1961
essay360	fact	255:341
essay360	fact	775:864
essay360	common_ground	359:428
essay360	common_ground	443:594
essay360	hypothetical_instance	596:759
essay360	common_ground	1060:1170
essay360	common_ground	1188:1284
essay360	common_ground	1297:1412
essay360	value	953:1049
essay360	common_ground	1424:1507
essay360	real_example	1509:1649
essay360	real_example	1651:1788
essay361	value	179:281
essay361	value	283:379
essay361	common_ground	452:597
essay361	common_ground	688:921
essay361	fact	599:673
essay361	common_ground	397:450
essay361	common_ground	1035:1116
essay361	common_ground	1118:1242
essay361	common_ground	1244:1439
